region,0
North East,0.8044445691947312
West Midlands,0.7871801394198632
North West,0.784577325524609
Yorkshire and The Humber,0.7721104751443797
London,0.7600680045013115
East Midlands,0.7378155178972428
East of England,0.7032385807077441
South West,0.6937772803170101
South East,0.6625476665608359
