lad,nonwhite_pct,nonwhite_british_pct,ethnic_diversity_idx
E07000047,2.184117420394437,5.075839843065822,0.04303763693507057
E07000061,9.183713611329662,17.914044059795437,0.1728262181967648
E07000062,8.576295400846199,14.920600032968846,0.16213478234495404
E07000063,5.813290093985527,11.089091072876316,0.11181330742691697
E07000064,4.425757673389608,8.325278690637283,0.08593790655340594
E07000065,3.9606124182027074,8.232179429541935,0.07712259598011983
E07000066,12.502732356971109,17.872013733759136,0.2295815765986492
E07000067,5.335394325830032,9.64930924548353,0.10303571887662544
E07000068,11.491537742705846,17.329456961893886,0.2124723064891616
E07000069,5.136076443928467,7.350807081779822,0.09932783971639458
E07000070,11.470722718333214,16.94826550905395,0.21198189968751624
E07000071,12.980240353681063,19.31754498848046,0.2378558560461025
E07000072,15.93643502741147,24.4376944732553,0.2855310311855137
E07000073,17.26775956284153,27.147755276974177,0.3067040530870777
E07000074,3.1444926069686305,5.955203818096691,0.06156970829649755
E07000075,4.139525110317294,6.2139571805468,0.08053957293798686
E07000076,3.801258319677935,6.533686687840963,0.07412253767379895
E07000077,5.5263618847433875,11.056008057453145,0.10652713933881364
E07000078,8.648052778619274,16.7491332592817,0.16294584164251347
E07000079,3.6551800066057467,8.020477815699659,0.07132648255463059
E07000080,2.4539101650498827,5.290561353500989,0.048288120319149974
E07000081,15.068648330236984,21.97426254021478,0.271601306601021
E07000082,3.635718060509975,7.603382216937509,0.07093089229657468
E07000083,4.928226639404734,9.656204548807994,0.09534133486925445
E07000084,11.511498536353521,18.137334327100685,0.2123218151511621
E07000085,4.5720602503539,9.486090566397861,0.08866875988570133
E07000086,7.593591510070065,11.874468646477677,0.14405221572951876
E07000087,4.377707139863071,7.248148665642029,0.08501600486461569
E07000088,4.652893873018585,7.548597298319687,0.09029709965478228
E07000089,7.496680214075892,13.06788459216933,0.14236794759808158
E07000090,4.092263102809757,6.8255373963449,0.07963819865825428
E07000091,3.22217291872888,6.789659919673231,0.06307393310320941
E07000092,22.594452630840326,28.91167714191201,0.37716429951569763
E07000093,6.92308281797212,11.968641515506818,0.13209579133095983
E07000094,6.386334390006591,11.879727566617495,0.12220844360347416
E07000095,18.893613582877975,31.42808084276869,0.33271340035956987
E07000096,13.205357200430742,21.26243704902599,0.24123485827125513
E07000098,22.890370686377253,36.90634071243751,0.3892016365172838
E07000099,12.454019968470835,18.7012987012987,0.22876893282280408
E07000102,22.881030584822764,32.06287591178603,0.3799710521462224
E07000103,39.13834417330921,54.20802973250526,0.5620791841190602
E07000105,11.940759489856646,17.381937068257663,0.21988432589679385
E07000106,10.770569590100934,17.494870703618773,0.20057868372464027
E07000107,25.53916782294397,32.715795604433254,0.42338040076714345
E07000108,5.147279896229738,9.706986453170233,0.09951803032751261
E07000109,23.394323773175433,31.685094759686443,0.39471670660421454
E07000110,10.192796718644221,18.01503006582054,0.19020088292349768
E07000111,7.8911338837489104,14.437206986682154,0.14974884139356226
E07000112,7.4208037609672095,11.998104939002724,0.14089005020054757
E07000113,6.155185031349513,11.400541941098519,0.11820008696513185
E07000114,7.0191411723701345,12.654797385248992,0.13406825752185125
E07000115,6.742762914047548,11.659518460526016,0.12881990050200653
E07000116,8.456908961617843,15.839360355204052,0.159576186934282
E07000117,17.473666416625285,22.080062545562118,0.29694850512464743
E07000118,4.370057672869968,7.036260012061189,0.08486427634960803
E07000119,3.7394777265745005,6.859600614439324,0.07294242888525515
E07000120,17.331614723299733,20.38741685615964,0.29362835311720314
E07000121,6.909241004904191,12.163930068070995,0.13171744997367152
E07000122,29.429394933060422,33.874976503268655,0.43032701418356845
E07000123,27.40438600051409,33.90221464615718,0.43051412503654884
E07000124,3.75050759360026,5.927068951514659,0.07302544966551638
E07000125,7.5605350793023645,9.588248574815148,0.1422664928168994
E07000126,4.607556175980547,7.1563020669158375,0.08926699716581032
E07000127,3.094635907654838,7.179657495167293,0.06062468572365842
E07000128,2.5074589534239724,4.265449413109892,0.049306850437190075
E07000129,13.768411643542807,17.661575531460105,0.24847102452552872
E07000130,17.671903027667554,22.082404739903243,0.30575997639873165
E07000131,8.98558741280231,12.444813210001742,0.16815765675692262
E07000132,5.685448033720224,9.165706039193601,0.1093350016428224
E07000133,3.110990879579533,7.126294635956098,0.06093255131952546
E07000134,4.066585806106564,7.904915621687185,0.07917097536190054
E07000135,36.63393769373301,40.235856408125095,0.5178411370981606
E07000136,5.349975179065314,25.480462378554712,0.1033229553309023
E07000137,2.2453353947784533,4.3986085245440805,0.044222056718095426
E07000138,7.849615658774346,17.264530795461113,0.14904581045915177
E07000139,2.8313232603834946,5.732095670438377,0.05557023301669739
E07000140,3.6784340110594815,15.640966337965981,0.07183005144476728
E07000141,4.172797322269098,9.528259126250829,0.08116215710886876
E07000142,3.0393156285140774,5.4533225436927895,0.05956580671720335
E07000143,3.5482799324271794,11.281692430571754,0.0693404037012133
E07000144,3.6850056558080215,6.421050234203594,0.07191221629942057
E07000145,5.40250626566416,11.114786967418548,0.10432271817388084
E07000146,4.38228166349157,11.248914635252646,0.08513097300905803
E07000147,1.9140010487676982,4.442696498281187,0.03778456342291481
E07000148,12.856090714543786,22.443094966788028,0.2356909877985045
E07000149,4.56082509087835,8.211457716910418,0.0885045393632733
E07000170,4.870980767860394,8.176628476868384,0.09436391995028859
E07000171,3.550843357130124,8.034600137517721,0.06939735871583785
E07000172,11.09067964665585,15.523706508022356,0.20533468978679315
E07000173,10.528380406603901,14.409366898621915,0.19615443308949476
E07000174,5.2225701924295365,12.678083307688128,0.10095197414014367
E07000175,3.735391471954066,8.962337039175662,0.07289430798168894
E07000176,10.287461054611722,13.93887988444452,0.19099310359335064
E07000177,11.914417911374716,22.105393907399932,0.21916875165373795
E07000178,29.300789928412733,46.51197235250555,0.4697780357038721
E07000179,6.9106836230950845,14.21844816484224,0.13194110043827856
E07000180,9.22087925536127,16.842196194740595,0.17333312680743895
E07000181,4.782205259287791,11.019293392625793,0.0926449530940755
E07000192,3.374352138316604,5.475363847079773,0.06597352595129158
E07000193,13.68316656050185,21.772119237871003,0.24554606905479615
E07000194,5.185275658611748,7.970987259949641,0.10006976897925468
E07000195,7.117657077510767,10.017923908547514,0.13545207499009992
E07000196,6.250282869427472,7.823489477257298,0.1197861389858158
E07000197,6.623072988967634,9.985387594067364,0.12664659242873355
E07000198,1.995951754935103,3.419097700429865,0.03937813951043978
E07000199,4.238193331807431,9.13761094580504,0.08237578534078893
E07000200,3.3278464837235497,6.41528232007104,0.06510208804382711
E07000202,15.672822841101953,25.37542161082188,0.2821368397163244
E07000203,3.1528417444815533,5.959046163133757,0.06175172277754648
E07000207,13.876977406219595,25.86429317862419,0.25178784787293906
E07000208,20.540667432694566,30.642351458541828,0.3525197322414938
E07000209,13.128711354918654,22.674333609473223,0.23933589123458732
E07000210,7.256228043072769,14.194330964559946,0.13816841300829685
E07000211,15.586757355183432,23.134189835991673,0.2793326263380186
E07000212,16.487471474471782,27.377695023785463,0.292086475301616
E07000213,21.328671328671327,30.78768453768454,0.36224065278479634
E07000214,14.985186167860617,22.091403555319715,0.26800890156305546
E07000215,10.575008250167848,16.539026138807653,0.19693772137416343
E07000216,6.3466067724174495,13.183753684900099,0.12152749755633041
E07000217,21.563741666105464,32.74102152141077,0.3626874199037493
E07000218,3.8778522664370505,6.823912909773049,0.07555110554126265
E07000219,12.86084740458129,18.17538264355654,0.23341743730283737
E07000220,14.296581936465467,25.07716656610967,0.25801326592099716
E07000221,4.492146907752145,9.941806953475254,0.08713277415108567
E07000222,15.43912592452881,24.117908577741254,0.2742380314797084
E07000223,6.58320809382892,11.08253412453713,0.1260436639003929
E07000224,4.175586917100802,11.346558552220612,0.08122908206634005
E07000225,4.567546001886017,9.872572962255482,0.08861823006506997
E07000226,26.628801944435065,38.24224420214023,0.4335842892743734
E07000227,6.359350302501772,11.873875838011665,0.12183602610443289
E07000228,7.761886658888612,14.154529842822122,0.1471459516914675
